Side|OrderID|Company|Type|Timestamp|Price|Quantity
B|517|ADORWELD|EQ|06:56:44|20.20|42
S|518|ADORWELD|EQ|06:56:45|22.45|343
B|519|ADORWELD|EQ|06:56:46|22.45|90
S|520|ADORWELD|EQ|06:56:47|18.20|62
B|521|ADORWELD|EQ|06:56:48|15.95|409
B|522|ADORWELD|EQ|06:56:49|16.70|407
S|523|ADORWELD|EQ|06:56:50|16.20|387
S|524|ADORWELD|EQ|06:56:51|19.20|319
S|525|ADORWELD|EQ|06:56:52|20.70|231
S|526|ADORWELD|EQ|06:56:53|16.70|175
B|527|ADORWELD|EQ|06:56:54|21.95|377
B|528|ADORWELD|EQ|06:56:55|17.20|496
S|529|ADORWELD|EQ|06:56:56|16.45|107
S|530|ADORWELD|EQ|06:56:57|16.70|319
S|531|ADORWELD|EQ|06:56:58|16.70|233
S|532|ADORWELD|EQ|06:56:59|22.20|269
S|533|ADORWELD|EQ|06:57:00|17.95|96
S|534|ADORWELD|EQ|06:57:01|20.45|302
B|535|ADORWELD|EQ|06:57:02|20.95|265
B|536|ADORWELD|EQ|06:57:03|21.45|91
B|537|ADORWELD|EQ|06:57:04|21.70|450
S|538|ADORWELD|EQ|06:57:05|16.95|109
S|539|ADORWELD|EQ|06:57:06|15.95|74
B|540|ADORWELD|EQ|06:57:07|18.95|270
B|541|ADORWELD|EQ|06:57:08|15.95|459
B|542|ADORWELD|EQ|06:57:09|16.95|377
S|543|ADORWELD|EQ|06:57:10|18.20|100
S|544|ADORWELD|EQ|06:57:11|15.70|434
S|545|ADORWELD|EQ|06:57:12|18.45|87
S|546|ADORWELD|EQ|06:57:13|21.70|455
S|547|ADORWELD|EQ|06:57:14|15.95|213
S|548|ADORWELD|EQ|06:57:15|19.20|50
B|549|ADORWELD|EQ|06:57:16|16.20|13
S|550|ADORWELD|EQ|06:57:17|17.70|191
S|551|ADORWELD|EQ|06:57:18|21.45|144
S|552|ADORWELD|EQ|06:57:19|18.70|134
S|553|ADORWELD|EQ|06:57:20|20.70|66
B|554|ADORWELD|EQ|06:57:21|16.70|30
B|555|ADORWELD|EQ|06:57:22|20.70|345
B|556|ADORWELD|EQ|06:57:23|15.70|93
B|557|ADORWELD|EQ|06:57:24|16.45|96
B|558|ADORWELD|EQ|06:57:25|21.95|82
B|559|ADORWELD|EQ|06:57:26|19.45|398
B|560|ADORWELD|EQ|06:57:27|15.70|151
B|561|ADORWELD|EQ|06:57:28|19.70|306
S|562|ADORWELD|EQ|06:57:29|20.45|301
B|563|ADORWELD|EQ|06:57:30|18.45|255
S|564|ADORWELD|EQ|06:57:31|18.95|411
B|565|ADORWELD|EQ|06:57:32|17.70|424
B|566|ADORWELD|EQ|06:57:33|18.70|56
B|567|ADORWELD|EQ|06:57:34|20.45|251
S|568|ADORWELD|EQ|06:57:35|18.45|310
S|569|ADORWELD|EQ|06:57:36|16.20|489
S|570|ADORWELD|EQ|06:57:37|19.95|213
B|571|ADORWELD|EQ|06:57:38|16.95|252
B|572|ADORWELD|EQ|06:57:39|17.20|415
B|573|ADORWELD|EQ|06:57:40|18.70|78
S|574|ADORWELD|EQ|06:57:41|16.95|46
B|575|ADORWELD|EQ|06:57:42|19.95|46
S|576|ADORWELD|EQ|06:57:43|19.70|222
B|577|ADORWELD|EQ|06:57:44|17.20|176
S|578|ADORWELD|EQ|06:57:45|16.45|119
B|579|ADORWELD|EQ|06:57:46|21.45|305
B|580|ADORWELD|EQ|06:57:47|18.45|246
S|581|ADORWELD|EQ|06:57:48|20.95|485
S|582|ADORWELD|EQ|06:57:49|22.45|313
S|583|ADORWELD|EQ|06:57:50|18.70|419
B|584|ADORWELD|EQ|06:57:51|21.20|16
S|585|ADORWELD|EQ|06:57:52|16.20|486
S|586|ADORWELD|EQ|06:57:53|22.45|24
B|587|ADORWELD|EQ|06:57:54|19.95|224
B|588|ADORWELD|EQ|06:57:55|21.20|181
B|589|ADORWELD|EQ|06:57:56|21.95|329
S|590|ADORWELD|EQ|06:57:57|20.20|64
B|591|ADORWELD|EQ|06:57:58|21.95|38
B|592|ADORWELD|EQ|06:57:59|21.20|407
S|593|ADORWELD|EQ|06:58:00|16.70|471
B|594|ADORWELD|EQ|06:58:01|19.70|337
S|595|ADORWELD|EQ|06:58:02|20.95|211
S|596|ADORWELD|EQ|06:58:03|19.20|72
B|597|ADORWELD|EQ|06:58:04|17.70|124
S|598|ADORWELD|EQ|06:58:05|17.95|468
S|599|ADORWELD|EQ|06:58:06|17.70|267
B|600|ADORWELD|EQ|06:58:07|19.45|9
S|601|ADORWELD|EQ|06:58:08|22.45|407
S|602|ADORWELD|EQ|06:58:09|19.20|63
B|603|ADORWELD|EQ|06:58:10|17.20|39
B|604|ADORWELD|EQ|06:58:11|19.70|118
S|605|ADORWELD|EQ|06:58:12|16.95|343
B|606|ADORWELD|EQ|06:58:13|18.20|409
S|607|ADORWELD|EQ|06:58:14|18.20|241
S|608|ADORWELD|EQ|06:58:15|18.95|162
S|609|ADORWELD|EQ|06:58:16|15.95|494
B|610|ADORWELD|EQ|06:58:17|19.45|393
B|611|ADORWELD|EQ|06:58:18|19.45|253
B|612|ADORWELD|EQ|06:58:19|15.95|409
B|613|ADORWELD|EQ|06:58:20|22.20|379
S|614|ADORWELD|EQ|06:58:21|18.95|229
B|615|ADORWELD|EQ|06:58:22|19.70|327
B|616|ADORWELD|EQ|06:58:23|16.20|9
S|617|ADORWELD|EQ|06:58:24|15.70|151
B|618|ADORWELD|EQ|06:58:25|18.70|328
B|619|ADORWELD|EQ|06:58:26|18.70|222
B|620|ADORWELD|EQ|06:58:27|20.45|11
B|621|ADORWELD|EQ|06:58:28|17.20|408
S|622|ADORWELD|EQ|06:58:29|17.95|154
S|623|ADORWELD|EQ|06:58:30|19.20|154
B|624|ADORWELD|EQ|06:58:31|20.45|231
B|625|ADORWELD|EQ|06:58:32|17.20|369
B|626|ADORWELD|EQ|06:58:33|18.95|484
B|627|ADORWELD|EQ|06:58:34|16.20|498
S|628|ADORWELD|EQ|06:58:35|21.20|182
B|629|ADORWELD|EQ|06:58:36|21.70|357
S|630|ADORWELD|EQ|06:58:37|21.45|288
B|631|ADORWELD|EQ|06:58:38|17.20|188
S|632|ADORWELD|EQ|06:58:39|20.70|259
B|633|ADORWELD|EQ|06:58:40|22.20|415
B|634|ADORWELD|EQ|06:58:41|18.20|398
S|635|ADORWELD|EQ|06:58:42|18.95|326
B|636|ADORWELD|EQ|06:58:43|16.70|41
S|637|ADORWELD|EQ|06:58:44|16.45|8
B|638|ADORWELD|EQ|06:58:45|19.20|262
B|639|ADORWELD|EQ|06:58:46|19.45|170
S|640|ADORWELD|EQ|06:58:47|19.70|225
B|641|ADORWELD|EQ|06:58:48|15.20|24
B|642|ADORWELD|EQ|06:58:49|17.70|318
B|643|ADORWELD|EQ|06:58:50|16.20|16
B|644|ADORWELD|EQ|06:58:51|16.20|200
S|645|ADORWELD|EQ|06:58:52|15.45|396
B|646|ADORWELD|EQ|06:58:53|22.45|484
S|647|ADORWELD|EQ|06:58:54|15.70|122
B|648|ADORWELD|EQ|06:58:55|16.20|310
B|649|ADORWELD|EQ|06:58:56|16.70|377
B|650|ADORWELD|EQ|06:58:57|16.45|396
S|651|ADORWELD|EQ|06:58:58|21.20|376
B|652|ADORWELD|EQ|06:58:59|15.45|226
S|653|ADORWELD|EQ|06:59:00|21.45|303
S|654|ADORWELD|EQ|06:59:01|16.20|407
B|655|ADORWELD|EQ|06:59:02|20.45|120
S|656|ADORWELD|EQ|06:59:03|19.20|312
B|657|ADORWELD|EQ|06:59:04|17.95|316
B|658|ADORWELD|EQ|06:59:05|21.45|131
B|659|ADORWELD|EQ|06:59:06|15.20|289
S|660|ADORWELD|EQ|06:59:07|18.95|146
S|661|ADORWELD|EQ|06:59:08|21.95|342
B|662|ADORWELD|EQ|06:59:09|20.45|64
B|663|ADORWELD|EQ|06:59:10|21.95|69
B|664|ADORWELD|EQ|06:59:11|21.95|475
B|665|ADORWELD|EQ|06:59:12|19.95|477
S|666|ADORWELD|EQ|06:59:13|19.70|455
B|667|ADORWELD|EQ|06:59:14|17.45|98
B|668|ADORWELD|EQ|06:59:15|21.20|413
B|669|ADORWELD|EQ|06:59:16|16.95|365
B|670|ADORWELD|EQ|06:59:17|21.95|421
S|671|ADORWELD|EQ|06:59:18|15.95|8
B|672|ADORWELD|EQ|06:59:19|16.45|1
B|673|ADORWELD|EQ|06:59:20|16.45|218
S|674|ADORWELD|EQ|06:59:21|22.20|378
S|675|ADORWELD|EQ|06:59:22|20.20|327
S|676|ADORWELD|EQ|06:59:23|17.95|18
B|677|ADORWELD|EQ|06:59:24|18.95|377
B|678|ADORWELD|EQ|06:59:25|16.20|81
B|679|ADORWELD|EQ|06:59:26|16.70|441
B|680|ADORWELD|EQ|06:59:27|21.45|128
S|681|ADORWELD|EQ|06:59:28|20.70|93
B|682|ADORWELD|EQ|06:59:29|20.45|361
S|683|ADORWELD|EQ|06:59:30|20.70|8
B|684|ADORWELD|EQ|06:59:31|18.70|336
S|685|ADORWELD|EQ|06:59:32|15.20|308
B|686|ADORWELD|EQ|06:59:33|19.20|339
B|687|ADORWELD|EQ|06:59:34|16.20|296
B|688|ADORWELD|EQ|06:59:35|19.95|291
B|689|ADORWELD|EQ|06:59:36|17.70|157
S|690|ADORWELD|EQ|06:59:37|20.95|34
B|691|ADORWELD|EQ|06:59:38|22.45|69
B|692|ADORWELD|EQ|06:59:39|20.95|250
S|693|ADORWELD|EQ|06:59:40|22.20|344
B|694|ADORWELD|EQ|06:59:41|15.95|68
B|695|ADORWELD|EQ|06:59:42|16.20|100
B|696|ADORWELD|EQ|06:59:43|18.70|416
B|697|ADORWELD|EQ|06:59:44|20.45|322
B|698|ADORWELD|EQ|06:59:45|19.70|211
B|699|ADORWELD|EQ|06:59:46|19.20|403
S|700|ADORWELD|EQ|06:59:47|18.45|207
S|701|ADORWELD|EQ|06:59:48|15.20|98
B|702|ADORWELD|EQ|06:59:49|15.45|231
B|703|ADORWELD|EQ|06:59:50|15.20|460
S|704|ADORWELD|EQ|06:59:51|17.20|353
S|705|ADORWELD|EQ|06:59:52|20.95|139
B|706|ADORWELD|EQ|06:59:53|18.70|294
B|707|ADORWELD|EQ|06:59:54|22.20|37
B|708|ADORWELD|EQ|06:59:55|21.95|246
S|709|ADORWELD|EQ|06:59:56|17.20|204
S|710|ADORWELD|EQ|06:59:57|18.95|499
B|711|ADORWELD|EQ|06:59:58|21.95|259
B|712|ADORWELD|EQ|06:59:59|15.20|132
S|713|ADORWELD|EQ|07:00:00|22.45|274
S|714|ADORWELD|EQ|07:00:01|21.20|192
B|715|ADORWELD|EQ|07:00:02|22.45|278
S|716|ADORWELD|EQ|07:00:03|18.45|134
S|717|ADORWELD|EQ|07:00:04|18.70|452
B|718|ADORWELD|EQ|07:00:05|22.45|231
S|719|ADORWELD|EQ|07:00:06|21.45|409
B|720|ADORWELD|EQ|07:00:07|15.95|346
B|721|ADORWELD|EQ|07:00:08|17.45|224
B|722|ADORWELD|EQ|07:00:09|18.20|314
S|723|ADORWELD|EQ|07:00:10|21.95|365
S|724|ADORWELD|EQ|07:00:11|15.70|222
B|725|ADORWELD|EQ|07:00:12|20.20|451
S|726|ADORWELD|EQ|07:00:13|19.95|356
S|727|ADORWELD|EQ|07:00:14|20.45|352
S|728|ADORWELD|EQ|07:00:15|15.70|262
B|729|ADORWELD|EQ|07:00:16|17.45|499
S|730|ADORWELD|EQ|07:00:17|15.20|114
B|731|ADORWELD|EQ|07:00:18|17.45|165
S|732|ADORWELD|EQ|07:00:19|22.20|397
B|733|ADORWELD|EQ|07:00:20|20.45|96
S|734|ADORWELD|EQ|07:00:21|21.70|370
S|735|ADORWELD|EQ|07:00:22|21.70|423
B|736|ADORWELD|EQ|07:00:23|20.95|392
S|737|ADORWELD|EQ|07:00:24|20.95|424
B|738|ADORWELD|EQ|07:00:25|19.45|258
B|739|ADORWELD|EQ|07:00:26|15.70|287
S|740|ADORWELD|EQ|07:00:27|18.95|67
S|741|ADORWELD|EQ|07:00:28|21.45|448
S|742|ADORWELD|EQ|07:00:29|17.45|337
S|743|ADORWELD|EQ|07:00:30|17.45|68
B|744|ADORWELD|EQ|07:00:31|16.20|416
B|745|ADORWELD|EQ|07:00:32|15.70|424
B|746|ADORWELD|EQ|07:00:33|17.70|17
S|747|ADORWELD|EQ|07:00:34|21.45|33
B|748|ADORWELD|EQ|07:00:35|21.20|70
B|749|ADORWELD|EQ|07:00:36|16.45|64
S|750|ADORWELD|EQ|07:00:37|21.45|71
B|751|ADORWELD|EQ|07:00:38|19.45|437
B|752|ADORWELD|EQ|07:00:39|16.70|88
B|753|ADORWELD|EQ|07:00:40|17.70|337
S|754|ADORWELD|EQ|07:00:41|18.20|254
S|755|ADORWELD|EQ|07:00:42|18.70|206
S|756|ADORWELD|EQ|07:00:43|21.95|349
S|757|ADORWELD|EQ|07:00:44|18.20|36
S|758|ADORWELD|EQ|07:00:45|18.20|472
B|759|ADORWELD|EQ|07:00:46|22.45|418
S|760|ADORWELD|EQ|07:00:47|16.45|223
S|761|ADORWELD|EQ|07:00:48|16.95|352
B|762|ADORWELD|EQ|07:00:49|16.70|118
B|763|ADORWELD|EQ|07:00:50|21.20|121
S|764|ADORWELD|EQ|07:00:51|22.45|103
S|765|ADORWELD|EQ|07:00:52|20.95|287
S|766|ADORWELD|EQ|07:00:53|19.95|95
B|767|ADORWELD|EQ|07:00:54|19.20|417
B|768|ADORWELD|EQ|07:00:55|18.70|382
S|769|ADORWELD|EQ|07:00:56|15.70|393
S|770|ADORWELD|EQ|07:00:57|21.70|90
B|771|ADORWELD|EQ|07:00:58|17.70|187
B|772|ADORWELD|EQ|07:00:59|17.70|336
B|773|ADORWELD|EQ|07:01:00|19.95|20
B|774|ADORWELD|EQ|07:01:01|19.20|11
S|775|ADORWELD|EQ|07:01:02|16.95|224
S|776|ADORWELD|EQ|07:01:03|18.95|436
S|777|ADORWELD|EQ|07:01:04|18.45|162
B|778|ADORWELD|EQ|07:01:05|21.70|286
S|779|ADORWELD|EQ|07:01:06|17.95|231
B|780|ADORWELD|EQ|07:01:07|21.45|207
S|781|ADORWELD|EQ|07:01:08|15.95|489
B|782|ADORWELD|EQ|07:01:09|18.95|161
S|783|ADORWELD|EQ|07:01:10|18.70|162
S|784|ADORWELD|EQ|07:01:11|21.45|328
B|785|ADORWELD|EQ|07:01:12|17.20|117
S|786|ADORWELD|EQ|07:01:13|15.20|234
B|787|ADORWELD|EQ|07:01:14|16.70|27
B|788|ADORWELD|EQ|07:01:15|15.45|236
B|789|ADORWELD|EQ|07:01:16|21.70|127
B|790|ADORWELD|EQ|07:01:17|22.20|175
B|791|ADORWELD|EQ|07:01:18|22.20|100
B|792|ADORWELD|EQ|07:01:19|19.20|255
S|793|ADORWELD|EQ|07:01:20|22.45|109
B|794|ADORWELD|EQ|07:01:21|20.95|486
S|795|ADORWELD|EQ|07:01:22|19.95|285
B|796|ADORWELD|EQ|07:01:23|17.70|347
S|797|ADORWELD|EQ|07:01:24|19.45|64
B|798|ADORWELD|EQ|07:01:25|21.20|55
B|799|ADORWELD|EQ|07:01:26|17.45|53
B|800|ADORWELD|EQ|07:01:27|18.20|452
B|801|ADORWELD|EQ|07:01:28|16.45|192
B|802|ADORWELD|EQ|07:01:29|16.70|108
S|803|ADORWELD|EQ|07:01:30|19.45|239
B|804|ADORWELD|EQ|07:01:31|19.95|104
B|805|ADORWELD|EQ|07:01:32|20.45|213
S|806|ADORWELD|EQ|07:01:33|20.45|345
B|807|ADORWELD|EQ|07:01:34|21.70|232
B|808|ADORWELD|EQ|07:01:35|22.20|387
B|809|ADORWELD|EQ|07:01:36|18.95|446
S|810|ADORWELD|EQ|07:01:37|18.45|141
B|811|ADORWELD|EQ|07:01:38|21.20|28
S|812|ADORWELD|EQ|07:01:39|18.95|245
S|813|ADORWELD|EQ|07:01:40|15.45|302
B|814|ADORWELD|EQ|07:01:41|19.45|214
B|815|ADORWELD|EQ|07:01:42|20.20|307
S|816|ADORWELD|EQ|07:01:43|22.20|198
B|817|ADORWELD|EQ|07:01:44|21.20|324
B|818|ADORWELD|EQ|07:01:45|20.95|65
B|819|ADORWELD|EQ|07:01:46|19.70|450
B|820|ADORWELD|EQ|07:01:47|21.95|15
S|821|ADORWELD|EQ|07:01:48|20.20|230
S|822|ADORWELD|EQ|07:01:49|20.95|45
S|823|ADORWELD|EQ|07:01:50|19.20|216
B|824|ADORWELD|EQ|07:01:51|21.70|55
B|825|ADORWELD|EQ|07:01:52|17.70|196
S|826|ADORWELD|EQ|07:01:53|18.95|126
B|827|ADORWELD|EQ|07:01:54|16.95|340
B|828|ADORWELD|EQ|07:01:55|17.95|105
B|829|ADORWELD|EQ|07:01:56|18.20|475
B|830|ADORWELD|EQ|07:01:57|20.45|2
S|831|ADORWELD|EQ|07:01:58|18.20|194
B|832|ADORWELD|EQ|07:01:59|20.45|390
S|833|ADORWELD|EQ|07:02:00|20.95|196
B|834|ADORWELD|EQ|07:02:01|22.45|202
S|835|ADORWELD|EQ|07:02:02|20.20|12
B|836|ADORWELD|EQ|07:02:03|19.45|190
S|837|ADORWELD|EQ|07:02:04|17.95|79
S|838|ADORWELD|EQ|07:02:05|18.45|60
S|839|ADORWELD|EQ|07:02:06|22.20|75
B|840|ADORWELD|EQ|07:02:07|18.45|68
B|841|ADORWELD|EQ|07:02:08|21.45|181
S|842|ADORWELD|EQ|07:02:09|18.45|144
B|843|ADORWELD|EQ|07:02:10|17.20|349
S|844|ADORWELD|EQ|07:02:11|17.95|451
S|845|ADORWELD|EQ|07:02:12|17.20|161
B|846|ADORWELD|EQ|07:02:13|18.20|139
B|847|ADORWELD|EQ|07:02:14|20.45|432
B|848|ADORWELD|EQ|07:02:15|22.45|365
B|849|ADORWELD|EQ|07:02:16|18.45|206
S|850|ADORWELD|EQ|07:02:17|20.45|199
S|851|ADORWELD|EQ|07:02:18|18.20|64
B|852|ADORWELD|EQ|07:02:19|16.95|30
S|853|ADORWELD|EQ|07:02:20|20.45|140
S|854|ADORWELD|EQ|07:02:21|15.70|463
S|855|ADORWELD|EQ|07:02:22|18.95|201
S|856|ADORWELD|EQ|07:02:23|20.95|105
S|857|ADORWELD|EQ|07:02:24|22.20|96
S|858|ADORWELD|EQ|07:02:25|18.45|365
B|859|ADORWELD|EQ|07:02:26|20.20|220
S|860|ADORWELD|EQ|07:02:27|20.95|431
B|861|ADORWELD|EQ|07:02:28|18.70|56
S|862|ADORWELD|EQ|07:02:29|21.70|83
S|863|ADORWELD|EQ|07:02:30|20.70|107
S|864|ADORWELD|EQ|07:02:31|17.20|469
B|865|ADORWELD|EQ|07:02:32|18.70|76
B|866|ADORWELD|EQ|07:02:33|15.20|439
B|867|ADORWELD|EQ|07:02:34|16.95|99
B|868|ADORWELD|EQ|07:02:35|18.95|135
B|869|ADORWELD|EQ|07:02:36|22.45|457
B|870|ADORWELD|EQ|07:02:37|17.95|493
S|871|ADORWELD|EQ|07:02:38|17.95|457
B|872|ADORWELD|EQ|07:02:39|19.20|85
B|873|ADORWELD|EQ|07:02:40|17.95|317
B|874|ADORWELD|EQ|07:02:41|17.45|57
B|875|ADORWELD|EQ|07:02:42|22.45|51
B|876|ADORWELD|EQ|07:02:43|18.20|312
S|877|ADORWELD|EQ|07:02:44|15.20|329
S|878|ADORWELD|EQ|07:02:45|16.45|386
S|879|ADORWELD|EQ|07:02:46|16.20|347
S|880|ADORWELD|EQ|07:02:47|21.45|418
S|881|ADORWELD|EQ|07:02:48|16.95|149
B|882|ADORWELD|EQ|07:02:49|16.45|456
B|883|ADORWELD|EQ|07:02:50|22.20|219
S|884|ADORWELD|EQ|07:02:51|16.95|430
S|885|ADORWELD|EQ|07:02:52|21.95|199
B|886|ADORWELD|EQ|07:02:53|16.20|284
B|887|ADORWELD|EQ|07:02:54|22.45|436
S|888|ADORWELD|EQ|07:02:55|21.45|251
B|889|ADORWELD|EQ|07:02:56|16.45|297
S|890|ADORWELD|EQ|07:02:57|16.20|443
B|891|ADORWELD|EQ|07:02:58|18.70|322
S|892|ADORWELD|EQ|07:02:59|18.45|489
S|893|ADORWELD|EQ|07:03:00|16.20|28
B|894|ADORWELD|EQ|07:03:01|18.95|247
B|895|ADORWELD|EQ|07:03:02|15.95|264
S|896|ADORWELD|EQ|07:03:03|18.20|358
B|897|ADORWELD|EQ|07:03:04|15.95|468
B|898|ADORWELD|EQ|07:03:05|18.95|43
S|899|ADORWELD|EQ|07:03:06|20.95|71
S|900|ADORWELD|EQ|07:03:07|22.20|7
B|901|ADORWELD|EQ|07:03:08|17.95|491
B|902|ADORWELD|EQ|07:03:09|16.20|184
S|903|ADORWELD|EQ|07:03:10|21.20|170
B|904|ADORWELD|EQ|07:03:11|20.70|118
S|905|ADORWELD|EQ|07:03:12|22.45|231
S|906|ADORWELD|EQ|07:03:13|16.70|265
B|907|ADORWELD|EQ|07:03:14|19.95|31
B|908|ADORWELD|EQ|07:03:15|16.70|208
B|909|ADORWELD|EQ|07:03:16|21.70|181
B|910|ADORWELD|EQ|07:03:17|20.70|2
S|911|ADORWELD|EQ|07:03:18|16.20|235
B|912|ADORWELD|EQ|07:03:19|19.45|29
B|913|ADORWELD|EQ|07:03:20|22.20|395
S|914|ADORWELD|EQ|07:03:21|16.95|347
S|915|ADORWELD|EQ|07:03:22|16.20|18
B|916|ADORWELD|EQ|07:03:23|21.20|254
B|917|ADORWELD|EQ|07:03:24|18.20|43
S|918|ADORWELD|EQ|07:03:25|17.95|172
S|919|ADORWELD|EQ|07:03:26|15.95|38
B|920|ADORWELD|EQ|07:03:27|18.70|142
B|921|ADORWELD|EQ|07:03:28|16.20|426
B|922|ADORWELD|EQ|07:03:29|21.20|63
B|923|ADORWELD|EQ|07:03:30|19.95|41
B|924|ADORWELD|EQ|07:03:31|17.20|240
S|925|ADORWELD|EQ|07:03:32|20.70|406
S|926|ADORWELD|EQ|07:03:33|17.95|451
S|927|ADORWELD|EQ|07:03:34|21.20|435
B|928|ADORWELD|EQ|07:03:35|19.95|327
S|929|ADORWELD|EQ|07:03:36|17.95|20
B|930|ADORWELD|EQ|07:03:37|18.95|436
S|931|ADORWELD|EQ|07:03:38|15.45|230
S|932|ADORWELD|EQ|07:03:39|15.20|96
B|933|ADORWELD|EQ|07:03:40|15.70|218
S|934|ADORWELD|EQ|07:03:41|18.95|116
S|935|ADORWELD|EQ|07:03:42|19.45|261
S|936|ADORWELD|EQ|07:03:43|21.95|382
S|937|ADORWELD|EQ|07:03:44|20.95|448
S|938|ADORWELD|EQ|07:03:45|15.70|137
B|939|ADORWELD|EQ|07:03:46|20.45|360
B|940|ADORWELD|EQ|07:03:47|15.70|445
S|941|ADORWELD|EQ|07:03:48|17.95|246
S|942|ADORWELD|EQ|07:03:49|17.20|349
B|943|ADORWELD|EQ|07:03:50|17.20|281
S|944|ADORWELD|EQ|07:03:51|17.95|288
S|945|ADORWELD|EQ|07:03:52|21.20|217
B|946|ADORWELD|EQ|07:03:53|16.20|85
S|947|ADORWELD|EQ|07:03:54|18.70|348
S|948|ADORWELD|EQ|07:03:55|22.20|402
B|949|ADORWELD|EQ|07:03:56|20.45|66
S|950|ADORWELD|EQ|07:03:57|21.20|228
B|951|ADORWELD|EQ|07:03:58|18.95|29
B|952|ADORWELD|EQ|07:03:59|22.20|99
B|953|ADORWELD|EQ|07:04:00|21.70|148
B|954|ADORWELD|EQ|07:04:01|18.45|419
B|955|ADORWELD|EQ|07:04:02|16.45|5
B|956|ADORWELD|EQ|07:04:03|17.70|459
B|957|ADORWELD|EQ|07:04:04|18.95|83
S|958|ADORWELD|EQ|07:04:05|15.20|164
B|959|ADORWELD|EQ|07:04:06|20.20|27
S|960|ADORWELD|EQ|07:04:07|20.20|43
B|961|ADORWELD|EQ|07:04:08|16.70|149
B|962|ADORWELD|EQ|07:04:09|17.45|129
S|963|ADORWELD|EQ|07:04:10|20.95|375
B|964|ADORWELD|EQ|07:04:11|21.70|308
B|965|ADORWELD|EQ|07:04:12|21.95|395
S|966|ADORWELD|EQ|07:04:13|16.45|45
S|967|ADORWELD|EQ|07:04:14|15.20|491
B|968|ADORWELD|EQ|07:04:15|20.95|31
B|969|ADORWELD|EQ|07:04:16|17.20|153
S|970|ADORWELD|EQ|07:04:17|21.95|365
S|971|ADORWELD|EQ|07:04:18|21.20|463
S|972|ADORWELD|EQ|07:04:19|15.45|193
S|973|ADORWELD|EQ|07:04:20|21.70|458
B|974|ADORWELD|EQ|07:04:21|19.95|334
B|975|ADORWELD|EQ|07:04:22|18.20|462
S|976|ADORWELD|EQ|07:04:23|20.45|409
S|977|ADORWELD|EQ|07:04:24|16.95|111
S|978|ADORWELD|EQ|07:04:25|22.20|65
S|979|ADORWELD|EQ|07:04:26|20.45|23
B|980|ADORWELD|EQ|07:04:27|20.95|50
B|981|ADORWELD|EQ|07:04:28|21.95|226
B|982|ADORWELD|EQ|07:04:29|19.95|227
S|983|ADORWELD|EQ|07:04:30|17.95|356
S|984|ADORWELD|EQ|07:04:31|22.45|55
B|985|ADORWELD|EQ|07:04:32|16.20|299
B|986|ADORWELD|EQ|07:04:33|18.95|240
B|987|ADORWELD|EQ|07:04:34|20.45|190
B|988|ADORWELD|EQ|07:04:35|16.95|378
B|989|ADORWELD|EQ|07:04:36|21.45|171
B|990|ADORWELD|EQ|07:04:37|22.20|244
S|991|ADORWELD|EQ|07:04:38|18.45|491
B|992|ADORWELD|EQ|07:04:39|20.70|412
S|993|ADORWELD|EQ|07:04:40|16.70|135
S|994|ADORWELD|EQ|07:04:41|21.20|34
S|995|ADORWELD|EQ|07:04:42|22.20|120
B|996|ADORWELD|EQ|07:04:43|18.95|436
S|997|ADORWELD|EQ|07:04:44|18.20|377
B|998|ADORWELD|EQ|07:04:45|20.20|435
S|999|ADORWELD|EQ|07:04:46|17.45|342
B|1000|ADORWELD|EQ|07:04:47|15.95|252
S|1001|ADORWELD|EQ|07:04:48|22.20|325
B|1002|ADORWELD|EQ|07:04:49|19.70|80
S|1003|ADORWELD|EQ|07:04:50|16.45|356
B|1004|ADORWELD|EQ|07:04:51|16.95|462
B|1005|ADORWELD|EQ|07:04:52|21.95|381
S|1006|ADORWELD|EQ|07:04:53|21.45|128
S|1007|ADORWELD|EQ|07:04:54|18.95|261
S|1008|ADORWELD|EQ|07:04:55|21.45|241
S|1009|ADORWELD|EQ|07:04:56|21.45|132
B|1010|ADORWELD|EQ|07:04:57|16.45|457
S|1011|ADORWELD|EQ|07:04:58|15.70|117
B|1012|ADORWELD|EQ|07:04:59|15.20|486
S|1013|ADORWELD|EQ|07:05:00|17.70|141
B|1014|ADORWELD|EQ|07:05:01|19.70|291
B|1015|ADORWELD|EQ|07:05:02|17.45|340
B|1016|ADORWELD|EQ|07:05:03|17.70|236
B|1017|ADORWELD|EQ|07:05:04|16.70|273
B|1018|ADORWELD|EQ|07:05:05|17.95|140
S|1019|ADORWELD|EQ|07:05:06|15.45|67
B|1020|ADORWELD|EQ|07:05:07|21.45|372
B|1021|ADORWELD|EQ|07:05:08|20.45|355
S|1022|ADORWELD|EQ|07:05:09|20.95|357
B|1023|ADORWELD|EQ|07:05:10|21.20|439
B|1024|ADORWELD|EQ|07:05:11|15.20|87
S|1025|ADORWELD|EQ|07:05:12|19.95|187
B|1026|ADORWELD|EQ|07:05:13|20.45|357
B|1027|ADORWELD|EQ|07:05:14|20.20|386
B|1028|ADORWELD|EQ|07:05:15|20.45|149
B|1029|ADORWELD|EQ|07:05:16|18.70|432
B|1030|ADORWELD|EQ|07:05:17|15.20|430
B|1031|ADORWELD|EQ|07:05:18|18.45|41
B|1032|ADORWELD|EQ|07:05:19|18.45|294
